physician_id,specialty_description,state,total_patients,total_prescriptions,total_drug_cost_usd,unique_drugs_prescribed
1933665199,Pediatrics,WI,131,402,79512.61,45
1721455106,Infectious Disease,FL,345,816,143584.87,23
1372508287,Pathology,IA,118,570,102187.99,24
1680300568,Family Medicine,MO,663,1912,172404.93,43
1992968317,Gastroenterology,TN,215,875,65108.84,30
1355837418,Pulmonology,CT,177,958,189491.99,50
1636837816,Cardiology,MT,180,954,128777.78,26
1655211607,Neurosurgery,NC,62,278,37128.81,28
1280155891,Pediatrics,DE,122,592,30923.37,29
1288687733,Cardiothoracic Surgery,AL,54,119,15268.08,44
1565972301,Pathology,DE,123,637,80382.06,25
1740880521,Rheumatology,OK,346,1557,299871.89,50
1189777062,Vascular Surgery,ME,196,647,109685.22,33
1166262563,Oral Surgery,WA,220,1131,105640.43,35
1797798656,Emergency Medicine,TN,783,1799,227663.83,18
1944142304,Urology,LA,315,1493,246292.98,50
1788820983,Pediatrics,IL,261,804,144682.36,35
1993414965,Rheumatology,CT,117,235,95566.82,16
1590747323,Vascular Surgery,WI,306,1593,80488.31,32
1453716302,Family Medicine,PA,494,1744,106697.8,31
1839842062,Dermatology,NV,321,1734,335763.32,42
1388484957,Neurology,CA,106,547,157287.43,38
1421146315,Neurosurgery,CO,73,325,59725.69,29
1403001934,Cardiology,NH,377,1181,129701.54,32
1929386021,Endocrinology,NM,121,463,24194.83,50
1916267975,Radiology,NV,314,1230,115780.1,9
1505789203,Gastroenterology,WA,390,1550,171722.12,39
1751689611,Otolaryngology,AL,370,1043,119963.1,50
1658387635,Cardiothoracic Surgery,SD,194,468,60545.53,46
1939225097,Endocrinology,CA,286,602,102597.42,42
1293928606,Anesthesiology,NJ,139,554,102223.43,5
1844332287,Endocrinology,KS,164,340,21435.75,42
1853275197,Physical Medicine,MN,332,1650,238687.29,50
1992319198,Neurosurgery,ID,147,301,59196.67,50
1106275331,Physical Medicine,OR,288,1518,290107.68,44
1487842972,Obstetrics and Gynecology,NC,260,1404,95004.16,46
1590612133,Surgery,VA,73,317,22410.46,33
1513494288,Endocrinology,ID,138,322,48604.66,50
1255320432,Internal Medicine,CO,611,2746,303218.65,38
1567874903,Internal Medicine,ID,383,954,182646.9,51
1649999301,Pulmonology,CA,330,721,112526.43,31
1874174394,Family Medicine,MS,436,2270,149332.79,65
1472171204,Rheumatology,ME,290,1073,474537.38,35
1567204030,Physical Medicine,NC,164,329,44973.21,23
1494244575,Urology,AL,394,812,130039.85,19
1778731816,Pathology,IA,275,944,181810.5,19
1284336848,Radiology,FL,242,1201,144720.99,10
1640198103,Psychiatry,OK,267,1363,249186.14,32
1105429773,Dermatology,CO,348,1329,319896.12,48
1296245885,Psychiatry,VT,234,1055,90788.63,23
1550633661,Neurology,MO,377,1973,844827.66,38
1106707662,Urology,CA,130,617,118121.98,18
1198211758,Orthopedics,OR,290,1569,222111.97,44
1966791318,Orthopedics,TX,144,446,50893.31,17
1898722372,Anesthesiology,IA,325,710,96153.01,11
1147083737,Dermatology,NJ,136,657,118864.59,15
1104942961,Urology,KY,144,730,99353.27,34
1703200643,Infectious Disease,MA,250,698,102521.51,48
1602860372,Ophthalmology,PA,384,1538,349256.37,41
1470026225,Pediatrics,RI,231,687,83012.0,22
1543905917,Vascular Surgery,WA,145,776,131108.87,47
1251666756,Urology,IL,259,1253,78182.65,19
1138141109,Internal Medicine,MI,323,819,136119.83,72
1755813451,Pathology,IA,193,432,79427.64,11
1941460924,Plastic Surgery,WA,284,1003,128988.5,30
1462275233,Neurosurgery,GA,157,605,67061.07,32
1685908727,Ophthalmology,AZ,319,1137,204669.8,29
1870675831,Internal Medicine,MD,776,3023,239677.92,49
1289919958,Obstetrics and Gynecology,IA,295,1541,261460.0,34
1535823416,Oral Surgery,FL,376,814,81480.48,43
1976500176,Otolaryngology,LA,125,422,49520.79,36
1478428730,Neurology,MS,303,775,269389.9,15
1737874179,Dermatology,OH,270,1392,188162.09,17
1629767580,Nephrology,VT,258,1175,176147.03,21
1350794956,Orthopedics,CO,151,546,68865.1,39
1201742108,Endocrinology,UT,109,272,46462.01,43
1832267407,Pathology,AR,190,491,26302.36,24
1498303491,Oral Surgery,IA,261,1268,240698.26,20
1832923209,Psychiatry,AL,142,615,47561.72,35
1942816002,Plastic Surgery,OR,282,1424,83913.69,25
1548481302,Physical Medicine,VT,125,284,18928.34,28
1872529595,Oral Surgery,ID,277,1491,220968.37,31
1572612347,Nephrology,SC,273,576,53209.69,46
1207259353,Physical Medicine,NH,197,976,116685.03,50
1153168984,Oral Surgery,MN,287,1220,228162.32,19
1151694764,Cardiology,MT,247,1321,189307.36,34
1929853555,Family Medicine,AL,404,1783,243997.72,30
1397892654,Anesthesiology,FL,116,588,67185.61,21
1756673288,Infectious Disease,WI,245,545,71620.72,21
1337706453,Nephrology,MI,189,1012,105122.64,30
1501364498,Rheumatology,OR,274,688,190212.11,19
1135710148,Dermatology,NE,349,1393,248223.59,16
1527116740,Pulmonology,NV,380,838,110624.63,43
1612712419,Internal Medicine,AZ,698,3094,266843.23,60
1637895095,Internal Medicine,VT,648,1580,289873.94,43
1811045104,Radiology,OR,247,759,117518.54,16
1341622302,Cardiology,AL,301,1119,119225.58,25
1458816898,Obstetrics and Gynecology,AL,211,540,55183.05,15
1178252732,Urology,IN,294,910,63246.08,40
1297187203,Surgery,CT,167,648,50262.47,18
1774026766,Psychiatry,TX,393,1752,126875.89,29
1430406757,Obstetrics and Gynecology,CT,135,277,46568.75,17
1790578165,Cardiothoracic Surgery,NE,61,198,10066.87,49
1696770527,Oral Surgery,NE,361,1042,54279.52,22
1194904011,Pathology,MT,327,905,63723.01,5
1402354833,Cardiothoracic Surgery,UT,135,722,136118.26,44
1458718880,Physical Medicine,OR,384,1829,240430.38,35
1707301562,Neurosurgery,ID,72,187,30021.35,42
1434669082,Psychiatry,MT,123,345,60883.75,41
1820519918,Plastic Surgery,ID,104,530,37746.49,38
1479807308,Oncology,ID,139,402,198650.78,16
1846146468,Endocrinology,FL,100,517,34732.15,37
1274056391,Emergency Medicine,VA,684,2686,207197.72,42
1852074582,Psychiatry,CT,187,418,77762.9,48
1943613555,Orthopedics,ND,393,2037,322698.3,38
1707247598,Orthopedics,NV,154,724,90840.23,28
1675021545,Anesthesiology,MI,381,1496,238686.06,15
1710932306,Family Medicine,NJ,653,3529,265105.22,74
1201142590,Pathology,OK,364,784,45120.45,15
1353760819,Urology,OH,210,469,92328.94,24
1646019530,Oral Surgery,PA,345,1775,302736.68,32
1456158918,Cardiothoracic Surgery,MD,63,270,53814.87,23
1280518932,Family Medicine,WI,544,1397,81160.32,65
1329513860,Endocrinology,ME,374,914,172739.77,29
1245245357,Rheumatology,GA,130,374,92414.84,46
1399317479,Nephrology,IN,167,874,156479.34,22
1170908827,Ophthalmology,MS,395,1622,183883.1,15
1822763821,Pediatrics,WV,106,259,37582.6,18
1397424571,Oral Surgery,VA,176,486,33864.52,43
1634752443,Anesthesiology,FL,152,433,68274.51,6
1934132137,Physical Medicine,FL,357,830,83265.41,18
1537182575,Internal Medicine,MT,400,804,158913.96,33
1469833567,Infectious Disease,RI,218,1149,133278.89,44
1482100609,Pathology,PA,149,616,51520.23,7
1834210703,Cardiology,TN,182,995,63131.58,19
1604311256,Surgery,MO,60,300,22160.46,48
1334258002,Orthopedics,AK,234,671,130713.57,49
1981733121,Internal Medicine,CA,617,2069,153789.5,66
1187144741,Plastic Surgery,IL,160,555,28914.84,18
1493947814,Pathology,OK,288,1552,174836.85,17
1594463016,Physical Medicine,AZ,296,834,90989.55,24
1190315292,Pulmonology,NC,301,983,58062.55,33
1936233267,Physical Medicine,KY,253,1086,126134.87,42
1520387366,Radiology,UT,256,1053,82433.77,12
1709405267,Ophthalmology,MN,104,318,58120.27,25
1587065766,Radiology,FL,186,622,71577.26,8
1194982824,Surgery,GA,115,317,35389.99,23
1989862087,Family Medicine,MI,781,3351,517106.05,47
1823171704,Pediatrics,CT,363,1806,262655.31,17
1673164392,Family Medicine,NY,785,4279,823945.63,69
1205319161,Family Medicine,SC,776,2658,387856.7,76
1434078559,Oral Surgery,VA,143,615,83414.94,39
1383113206,Emergency Medicine,IL,586,1866,160314.2,23
1873271730,Surgery,NJ,97,495,74253.25,38
1670832029,Emergency Medicine,IA,425,1237,99388.04,17
1968567809,Infectious Disease,KS,139,316,55353.11,48
1636342896,Pathology,AK,291,1580,142297.06,19
1935759851,Family Medicine,MO,769,3394,513413.53,61
1455220820,Plastic Surgery,NJ,305,1236,227717.15,32
1874968535,Physical Medicine,SD,271,1440,149866.4,30
1568780797,Anesthesiology,OR,341,1864,168930.92,17
1881827342,Endocrinology,WY,357,1191,203701.48,42
1324005882,Cardiothoracic Surgery,LA,82,186,18876.89,38
1123757620,Gastroenterology,VT,104,416,78538.29,34
1645509776,Neurology,MI,194,904,324156.85,35
1944527342,Anesthesiology,OR,295,999,176459.29,10
1221162822,Neurosurgery,KS,53,190,37453.87,23
1357265666,Anesthesiology,WY,160,468,50413.38,14
1156520835,Rheumatology,KY,378,1527,361493.32,25
1546092601,Vascular Surgery,DE,254,1198,219137.72,28
1871370025,Plastic Surgery,AR,331,1318,109396.12,44
1342671534,Orthopedics,UT,109,229,33626.93,22
1632234943,Oncology,MN,185,462,88743.98,38
1883712842,Gastroenterology,NH,147,765,102163.61,35
1267952997,Radiology,MS,243,1114,85146.06,21
1956320352,Otolaryngology,KY,236,1169,172512.87,46
1152193976,Orthopedics,NY,199,845,62986.38,16
1842493520,Oncology,NE,274,1387,606291.72,29
1577503267,Otolaryngology,NH,167,671,73840.7,35
1536731210,Radiology,IL,339,682,62606.65,6
1793320994,Vascular Surgery,AZ,282,1368,235365.37,49
1167518831,Cardiology,MS,266,1136,168971.81,17
1139048281,Cardiology,GA,347,1734,133044.98,23
1170558348,Surgery,ID,131,474,83899.08,27
1228757852,Ophthalmology,AK,254,709,125863.75,22
1925964494,Oral Surgery,IN,303,1167,168202.02,20
1630833402,Psychiatry,AZ,201,487,51969.0,37
1476952556,Infectious Disease,GA,365,1720,131410.65,16
1745246945,Nephrology,ID,394,1789,319142.89,30
1469334329,Pediatrics,WA,291,1566,161043.26,28
1351933427,Pediatrics,HI,177,750,124221.51,43
1343566988,Infectious Disease,SC,197,1010,141913.55,26
1101529194,Surgery,MS,171,755,131555.6,29
1939514385,Anesthesiology,IA,166,463,52792.75,21
1475818300,Dermatology,NM,303,703,62090.6,44
1148921479,Oncology,ID,299,1233,524973.51,22
1920866223,Oncology,HI,202,673,124191.79,46
1233875517,Pediatrics,MT,151,489,86454.35,50
1338651333,Cardiothoracic Surgery,OK,193,812,62875.39,20
1629349488,Rheumatology,SD,322,1684,701749.21,49
1377316000,Physical Medicine,MT,344,929,108128.57,31
1240686092,Pediatrics,IN,210,1141,225200.02,24
1273286702,Oral Surgery,VA,360,741,48846.41,33
1372468758,Pediatrics,MN,386,2110,377077.36,24
1870253965,Vascular Surgery,TX,194,509,98620.35,40
1161374984,Pathology,ID,272,744,110419.61,17
1360106618,Vascular Surgery,SD,345,1733,150244.71,22
1670771783,Dermatology,LA,303,1331,217754.22,21
1988707281,Emergency Medicine,AL,548,2379,200709.75,50
1427373659,Physical Medicine,DE,387,1212,63063.76,19
1335956417,Physical Medicine,MO,189,643,37679.66,33
1812932571,Pathology,IA,392,1920,232375.66,16
1514589243,Neurology,MA,241,1149,190459.99,35
1369967751,Pulmonology,CA,189,997,148506.38,38
1192854993,Ophthalmology,WA,237,533,93945.78,36
1454279308,Ophthalmology,LA,108,431,83609.39,39
1736111573,Radiology,PA,264,944,117525.8,10
1164637244,Urology,AL,170,350,26358.18,25
1815824512,Cardiology,CA,354,827,131778.0,20
1260708160,Surgery,CA,101,404,65765.0,42
1766046560,Pathology,NJ,372,1481,174884.6,6
1708161666,Oncology,NM,210,474,141833.53,45
1348382474,Neurology,RI,194,477,180407.13,16
1594331680,Obstetrics and Gynecology,VT,395,2122,276315.75,45
1796588230,Gastroenterology,NE,280,792,115323.41,28
1777493723,Rheumatology,OR,258,699,252280.47,39
1453063140,Surgery,IL,57,304,45848.38,36
1295087087,Emergency Medicine,DE,374,807,55003.27,19
1477927960,Vascular Surgery,AK,278,1029,109815.28,33
1704559978,Nephrology,NJ,245,901,141137.12,15
1250624992,Ophthalmology,OK,337,1140,151120.41,42
1633018119,Pathology,MD,393,1401,164646.7,14
1195591888,Ophthalmology,IL,297,1519,231688.77,17
1375878162,Neurosurgery,MI,58,120,10396.75,35
1850579456,Emergency Medicine,NM,401,854,137380.6,32
1706713855,Ophthalmology,SC,195,1047,162321.12,22
1781815037,Pulmonology,TN,283,702,108383.05,29
1444774443,Radiology,AR,289,1178,185950.1,10
1495144337,Anesthesiology,DE,182,700,83580.62,11
1558022242,Surgery,KS,70,349,49597.17,48
1766541261,Neurosurgery,OK,195,911,129142.09,37
1402465524,Ophthalmology,TX,322,923,226415.31,31
1413704286,Family Medicine,IA,457,2048,343725.44,80
1427869771,Endocrinology,DE,302,1205,169329.12,30
1908507722,Endocrinology,KS,232,687,80814.26,29
1717315552,Cardiothoracic Surgery,LA,154,450,57993.16,50
1283972085,Pediatrics,IA,124,505,63163.2,23
1750084905,Family Medicine,NM,670,3532,700215.74,72
1977861702,Gastroenterology,TN,367,1482,281674.3,21
1367552005,Psychiatry,CT,104,571,93665.31,43
1238608002,Dermatology,VT,188,451,72784.78,17
1614247371,Obstetrics and Gynecology,MD,365,1174,109252.22,41
1497868623,Obstetrics and Gynecology,NM,399,982,163661.99,17
1362458848,Cardiology,AZ,254,755,86768.82,34
1509634059,Oral Surgery,CA,175,793,66228.91,18
1983647122,Cardiology,GA,282,669,111601.09,28
1887953479,Neurosurgery,NJ,135,675,121262.31,48
1859112695,Endocrinology,MT,197,622,62577.72,45
1102487676,Gastroenterology,NV,140,732,103521.34,19
1380344818,Infectious Disease,MS,382,1162,103309.05,35
1525791005,Pathology,IA,143,322,61238.71,22
1498343846,Dermatology,IN,251,1284,144300.97,41
1269190920,Oral Surgery,TX,169,357,31165.8,34
1591257600,Surgery,ID,117,400,59361.4,16
1423473126,Emergency Medicine,TX,530,2384,267849.03,40
1939055093,Vascular Surgery,OH,114,241,40661.63,35
1863168039,Infectious Disease,GA,391,1959,210032.94,18
1264272446,Cardiothoracic Surgery,TN,72,306,59927.6,43
1407139956,Neurology,NJ,234,622,101472.43,28
1442026461,Dermatology,GA,216,837,179564.75,38
1150392501,Psychiatry,HI,386,1595,146819.17,40
1463290298,Psychiatry,NH,272,1238,201897.69,25
1313642767,Radiology,FL,366,2005,287800.25,12
1110006500,Pediatrics,AK,168,530,72102.54,21
1331419540,Radiology,AL,217,450,35815.63,18
1602990092,Otolaryngology,CA,162,704,80373.18,44
1492130623,Oral Surgery,AL,324,1618,115362.05,45
1754630876,Endocrinology,MN,261,749,121531.93,26
1398493796,Nephrology,MS,207,454,86820.38,26
1347852194,Family Medicine,PA,584,2741,472575.02,40
1352316238,Cardiology,IN,238,1073,206675.04,23
1150108003,Pediatrics,OH,251,904,173551.91,16
1197567679,Otolaryngology,VA,183,979,146152.57,23
1414256405,Dermatology,MS,129,456,104594.81,41
1992628933,Internal Medicine,TX,752,2942,469093.36,36
1993027901,Oral Surgery,NM,353,1102,98152.4,21
1768188021,Plastic Surgery,RI,193,1011,58139.54,38
1787000175,Gastroenterology,IA,374,1889,219324.12,45
1775300186,Pediatrics,MI,358,1808,107780.94,24
1440008830,Endocrinology,AZ,399,1889,191707.65,40
1914164144,Gastroenterology,ME,230,1196,189812.45,24
1365649553,Urology,KS,196,701,115954.62,19
1953011821,Psychiatry,CT,166,381,75018.5,22
1670066556,Otolaryngology,NC,121,341,34781.43,50
1546599993,Plastic Surgery,WV,125,542,99526.54,19
1587923963,Neurosurgery,AR,174,525,29089.23,29
1742381335,Pediatrics,MN,153,620,88606.65,31
1845654564,Anesthesiology,ID,262,1198,221162.76,8
1630419606,Orthopedics,ID,189,472,58449.88,39
1903629496,Internal Medicine,KS,412,1627,125715.34,31
1487316452,Neurosurgery,ME,88,220,23397.46,39
1829207280,Obstetrics and Gynecology,UT,233,948,139268.17,27
1309700414,Family Medicine,WV,300,1326,228692.7,42
1411274300,Surgery,MD,163,826,144572.37,34
1639236743,Vascular Surgery,ND,355,1341,183739.25,36
1112609563,Internal Medicine,NJ,310,1492,76910.6,53
1759116058,Rheumatology,MO,359,1577,275943.47,35
1303438093,Plastic Surgery,UT,329,1230,176612.14,26
1526555697,Ophthalmology,SD,207,529,121246.9,35
1544652427,Emergency Medicine,LA,394,1411,175953.42,35
1953399697,Psychiatry,HI,283,1127,59314.61,20
1528817558,Anesthesiology,OH,142,354,49803.54,5
1802355819,Anesthesiology,OR,180,455,42258.41,7
1446367983,Oral Surgery,WY,310,856,62269.9,35
1439092647,Physical Medicine,TX,397,1352,155998.83,44
1817662257,Family Medicine,GA,630,2160,375840.48,76
1418535146,Rheumatology,WI,192,412,116160.98,36
1812154253,Internal Medicine,SC,563,1179,177231.38,51
1204256082,Radiology,IN,154,428,55959.49,6
1146825230,Internal Medicine,OR,573,2854,238786.85,40
1168968950,Vascular Surgery,TN,142,371,26999.9,26
1939785263,Neurology,MS,251,951,446108.19,22
1863676110,Anesthesiology,OH,178,897,117969.83,22
1636337835,Pathology,MD,104,245,33669.71,21
1450809299,Internal Medicine,OK,575,1267,122133.2,49
1905388622,Pediatrics,UT,100,214,23163.37,47
1634538765,Otolaryngology,SD,368,1354,236660.58,48
1451427352,Physical Medicine,WV,298,1261,116346.6,40
1904162114,Surgery,WY,80,326,51714.38,28
1418036205,Rheumatology,ID,157,649,259730.23,42
1968295630,Pediatrics,ID,138,369,19396.91,19
1148825334,Surgery,HI,114,440,74525.29,22
1402155787,Family Medicine,NY,780,2955,537798.71,79
1851638422,Neurosurgery,DE,73,266,37838.39,24
1986247548,Physical Medicine,NE,242,971,125285.11,25
1651567503,Infectious Disease,IL,156,713,37778.56,29
1563846788,Ophthalmology,NE,110,503,103955.73,15
1166988563,Cardiology,MN,200,923,120807.97,27
1684085302,Pathology,IL,149,300,43431.37,15
1969315458,Psychiatry,LA,225,1147,212047.81,50
1862125171,Cardiology,MN,383,1689,318774.64,25
1808653239,Physical Medicine,OR,131,289,31707.96,42
1276108792,Vascular Surgery,NJ,323,1701,303916.28,26
1696796440,Cardiothoracic Surgery,IN,178,735,79236.44,28
1330307055,Vascular Surgery,NM,308,1586,99117.49,36
1781825780,Orthopedics,SD,377,1958,318187.49,40
1290087877,Pathology,NJ,153,438,58176.25,8
1100880981,Neurology,IL,179,773,329982.63,27
1342245638,Infectious Disease,RI,178,417,54662.29,47
1885001708,Emergency Medicine,MN,759,2014,323400.0,19
1667316833,Urology,MA,110,376,69314.83,46
1514080751,Orthopedics,TN,122,424,61213.92,38
1986397259,Pulmonology,HI,103,434,82525.04,48
1207858602,Neurosurgery,TN,118,338,20705.56,23
1601532871,Endocrinology,NH,309,744,139673.45,22
1478325727,Pulmonology,NE,396,1974,289166.77,49
1843865897,Surgery,MN,177,464,70218.76,24
1853224738,Pathology,MO,288,1277,221299.37,22
1512823891,Physical Medicine,HI,281,1127,72274.64,35
1581269742,Radiology,MD,359,1463,268703.9,10
1468753641,Obstetrics and Gynecology,IA,239,1039,149866.59,15
1920334754,Otolaryngology,WV,252,1285,175916.16,16
1577870740,Internal Medicine,SD,543,1357,193510.08,57
1733792928,Surgery,CA,162,649,71035.38,16
1703910915,Cardiology,OK,334,1026,155908.24,31
1700382710,Anesthesiology,UT,392,1173,107176.94,21
1307813331,Plastic Surgery,RI,358,1777,118848.75,44
1360416611,Surgery,NJ,182,965,97951.75,40
1887134505,Pulmonology,OH,373,885,94803.94,49
1130015786,Internal Medicine,ME,461,937,131872.63,72
1787205222,Oncology,MT,105,330,69239.11,17
1276122005,Pathology,FL,334,713,78452.97,22
1746209302,Cardiothoracic Surgery,AR,54,266,20447.75,49
1995032341,Internal Medicine,MN,566,1338,111342.91,65
1679416824,Pulmonology,OK,197,997,170162.66,36
1618045651,Surgery,TX,188,738,105407.18,45
1381225320,Vascular Surgery,WV,154,606,68113.86,30
1115643227,Pediatrics,NH,289,1503,85801.0,28
1149310804,Rheumatology,MN,299,1393,405577.48,37
1792616427,Radiology,AK,283,949,61270.96,13
1923832833,Pulmonology,IL,324,1757,263101.91,33
1563849174,Otolaryngology,OR,126,473,57695.53,16
1801827399,Orthopedics,ND,341,875,159012.03,17
1133532963,Orthopedics,SD,204,713,130681.02,22
1151115957,Emergency Medicine,LA,770,2336,449572.75,31
1241225724,Endocrinology,RI,122,411,37458.05,36
1553054055,Gastroenterology,MT,291,749,143058.83,39
1252217266,Plastic Surgery,WY,164,395,73677.05,42
1612912295,Pediatrics,MA,317,1486,115366.38,26
1234093369,Endocrinology,AL,269,760,144233.2,33
1571992022,Plastic Surgery,AK,232,869,106070.18,39
1425960088,Gastroenterology,ME,266,878,73247.68,42
1450316416,Psychiatry,CT,218,843,81670.66,46
1991674621,Neurology,FL,247,781,212193.29,21
1278481809,Infectious Disease,RI,128,257,22454.23,23
1806964540,Psychiatry,CO,134,703,117309.54,30
1936231141,Nephrology,GA,337,1257,143096.63,32
1675602611,Nephrology,OH,226,940,125351.59,35
1695007427,Obstetrics and Gynecology,HI,192,776,74333.87,37
1250262765,Infectious Disease,MA,151,516,101458.37,35
1625331986,Anesthesiology,SC,143,510,29687.54,6
1668109294,Neurosurgery,SD,62,202,28258.38,31
1581290660,Otolaryngology,MD,237,865,142467.98,28
